SG_UF_ESCOLA;CO_ESCOLA_EDUCACENSO;NO_ESCOLA_EDUCACENSO;TP_DEPENDENCIA_ADM_ESCOLA;TP_LOCALIZACAO_ESCOLA;NU_MATRICULAS;NU_PARTICIPANTES_NEC_ESP;NU_PARTICIPANTES;NU_TAXA_PARTICIPACAO;NU_MEDIA_CN;NU_MEDIA_CH;NU_MEDIA_LP;NU_MEDIA_MT;NU_MEDIA_RED;INSE;PC_FORMACAO_DOCENTE;NU_TAXA_PERMANENCIA;NU_TAXA_REPROVACAO;NU_TAXA_ABANDONO;PORTE_ESCOLA;TAXA_PART_CAT
CE;23077204;ROSA GATTORNO COLEGIO;Privada;Urbana;25;0;23;92,00;488,18;581,72;521,51;488,33;595,65;Grupo 4;58,3000000000000;69,57;3,50000000000000;0,00000000000000;De 1 a 30 alunos;alta
CE;23077387;EEFM SALES CAMPOS;Estadual;Urbana;64;4;37;57,81;445,82;532,84;478,95;415,84;474,59;Grupo 1;63,2000000000000;72,97;8,30000000000000;3,50000000000000;De 61 a 90 alunos;baixa
CE;23077409;SALOME BASTOS COLEGIO;Privada;Urbana;47;0;40;85,11;480,55;558,68;516,41;463,18;597,50;Grupo 3;49,1000000000000;90,00;3,60000000000000;0,00000000000000;De 31 a 60 alunos;media
CE;23077484;SAO SEBASTIAO CENTRO EDUCACIONAL;Privada;Urbana;39;0;32;82,05;478,19;553,47;510,45;467,33;579,38;Grupo 3;23,7000000000000;84,38;4,30000000000000;0,80000000000000;De 31 a 60 alunos;media
CE;23077603;SILVIA HELENA NOGUEIRA COLEGIO PROFESSORA;Privada;Urbana;18;0;15;83,33;483,66;581,64;519,78;499,43;598,67;Grupo 3;53,8000000000000;73,33;0,00000000000000;0,00000000000000;De 1 a 30 alunos;media
CE;23077808;EEFM ALMIRANTE TAMANDARE;Estadual;Urbana;212;1;172;81,13;435,02;513,78;463,90;423,49;470,47;Grupo 3;69,5000000000000;76,74;5,20000000000000;9,00000000000000;Maior que 90 alunos;media
CE;23078170;EEFM DOUTOR UBIRAJARA INDIO DO CEARA;Estadual;Urbana;116;0;84;72,41;448,83;515,89;469,36;429,86;490,95;Grupo 2;63,2000000000000;75,00;24,40000000000000;3,90000000000000;Maior que 90 alunos;media
CE;23078251;UNIVERSO COLEGIO;Privada;Urbana;28;0;25;89,29;536,89;582,72;532,52;529,24;748,00;Grupo 3;54,8000000000000;88,00;1,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
CE;23078669;EEFM MARIA THOMASIA;Estadual;Urbana;79;0;50;63,29;451,16;527,60;480,42;432,38;504,40;Grupo 3;58,1000000000000;72,00;5,30000000000000;19,40000000000000;De 61 a 90 alunos;baixa
CE;23078707;EEFM PADRE MARCELINO CHAMPAGNAT;Estadual;Urbana;108;0;78;72,22;434,74;502,20;457,26;418,66;485,64;Grupo 2;67,0000000000000;85,90;9,00000000000000;21,50000000000000;Maior que 90 alunos;media
CE;23078758;EEFM GOVERNADOR LUIZ GONZAGA DA FONSECA MOTA;Estadual;Urbana;80;4;49;61,25;434,29;530,71;478,87;424,48;510,20;Grupo 2;50,0000000000000;73,47;9,80000000000000;10,90000000000000;De 61 a 90 alunos;baixa
CE;23078774;EEEP COMENDADOR MIGUEL GURGEL;Estadual;Urbana;113;0;109;96,46;475,27;562,72;505,69;449,24;550,64;Grupo 2;70,9000000000000;91,74;0,00000000000000;0,70000000000000;Maior que 90 alunos;alta
CE;23078901;EEFM JOSE TRISTAO FILHO;Estadual;Urbana;136;5;99;72,79;417,73;487,46;430,67;410,46;422,02;Grupo 1;52,8000000000000;78,79;12,20000000000000;17,10000000000000;Maior que 90 alunos;media
CE;23079533;EEFM ALBANIZA ROCHA SARASATE;Estadual;Urbana;72;0;47;65,28;430,40;500,93;447,56;414,62;449,79;Grupo 1;65,5000000000000;70,21;7,00000000000000;13,90000000000000;De 61 a 90 alunos;baixa
CE;23079649;EEM PROFESSOR ANTONIO MARTINS FILHO;Estadual;Urbana;192;1;116;60,42;439,43;524,05;467,08;429,65;464,14;Grupo 1;50,2000000000000;51,72;7,90000000000000;13,80000000000000;Maior que 90 alunos;baixa
CE;23079851;EEM CARNEIRO DE MENDONCA;Estadual;Urbana;121;1;94;77,69;424,81;504,15;448,79;429,39;446,38;Grupo 1;50,0000000000000;71,28;6,70000000000000;17,20000000000000;Maior que 90 alunos;media
CE;23079959;EEM PROFESSOR CLODOALDO PINTO;Estadual;Urbana;108;0;72;66,67;440,01;509,56;452,28;424,00;454,72;Grupo 1;57,0000000000000;72,22;14,90000000000000;24,40000000000000;Maior que 90 alunos;baixa
CE;23080841;EEEP GOVERNADOR LUIZ DE GONZAGA FONSECA MOTA;Estadual;Urbana;117;0;112;95,73;507,32;590,26;541,57;500,92;612,14;Grupo 2;67,6000000000000;96,43;0,80000000000000;0,30000000000000;Maior que 90 alunos;alta
CE;23081007;EEFM TENENTE MARIO LIMA;Estadual;Urbana;241;0;194;80,50;447,71;528,37;472,83;435,07;493,61;Grupo 2;68,3000000000000;79,38;8,50000000000000;8,10000000000000;Maior que 90 alunos;media
CE;23081430;RAIMUNDO NONATO VIEIRA COLEGIO;Privada;Urbana;49;0;45;91,84;507,03;595,97;551,31;472,77;657,78;Grupo 3;88,5000000000000;86,67;4,60000000000000;0,00000000000000;De 31 a 60 alunos;alta
CE;23081457;ADEMIR SIQUEIRA EDUCANDARIO REVERENDO;Privada;Urbana;15;0;14;93,33;437,61;534,18;477,04;463,45;512,86;Grupo 3;23,1000000000000;57,14;3,80000000000000;0,00000000000000;De 1 a 30 alunos;alta
CE;23081830;EEFM JOSE DE BORBA VASCONCELOS;Estadual;Urbana;162;0;144;88,89;449,38;520,89;472,05;430,79;490,42;Grupo 1;58,7000000000000;77,78;11,30000000000000;11,70000000000000;Maior que 90 alunos;alta
CE;23081945;COLEGIO ESTADUAL ANCHIETA;Estadual;Urbana;248;2;184;74,19;432,59;503,93;451,22;416,58;431,85;Grupo 1;56,6000000000000;66,30;10,00000000000000;20,70000000000000;Maior que 90 alunos;media
CE;23081988;EEFM ANTONIO MARQUES DE ABREU;Estadual;Urbana;108;0;78;72,22;428,88;468,55;422,89;391,36;372,31;Grupo 2;61,0000000000000;84,62;3,40000000000000;2,00000000000000;Maior que 90 alunos;media
CE;23081996;EEEP SALABERGA TORQUATO GOMES DE MATOS;Estadual;Urbana;116;1;115;99,14;485,57;582,37;521,17;495,90;613,57;Grupo 1;21,3000000000000;86,96;1,10000000000000;0,00000000000000;Maior que 90 alunos;alta
CE;23082160;EEFM EUNICE WEAVER;Estadual;Urbana;96;0;69;71,88;443,28;532,29;481,48;444,86;518,84;Grupo 3;82,9000000000000;84,06;2,70000000000000;8,50000000000000;Maior que 90 alunos;media
CE;23082321;FUND EDUCACIONAL PROFª EDITH NUNES COSTA;Privada;Urbana;48;0;44;91,67;498,45;565,29;502,48;514,65;634,55;Grupo 3;64,8000000000000;90,91;2,90000000000000;0,00000000000000;De 31 a 60 alunos;alta
CE;23082585;COLEGIO SEBASTIAO DE ABREU;Privada;Urbana;40;0;38;95,00;553,63;622,93;550,95;556,84;723,16;Grupo 4;61,0000000000000;92,11;4,50000000000000;0,00000000000000;De 31 a 60 alunos;alta
CE;23083255;EEFM LUIZ GIRAO;Estadual;Rural;207;4;159;76,81;428,72;497,54;442,04;425,08;446,82;Grupo 1;62,0000000000000;81,76;18,60000000000000;14,60000000000000;Maior que 90 alunos;media
CE;23083654;EEFM DESEMBARGADOR RAIMUNDO CARVALHO LIMA;Estadual;Urbana;88;0;71;80,68;447,82;507,62;463,78;424,37;475,77;Grupo 1;33,0000000000000;66,20;9,90000000000000;4,80000000000000;De 61 a 90 alunos;media
CE;23083816;EEFM MIRIAN PORTO MOTA;Estadual;Urbana;47;0;24;51,06;439,78;508,69;457,80;405,74;443,33;Grupo 2;52,2000000000000;45,83;4,00000000000000;42,40000000000000;De 31 a 60 alunos;baixa
CE;23083921;EEM RAIMUNDO NOGUEIRA;Estadual;Urbana;352;2;279;79,26;443,24;512,11;461,06;422,87;466,88;Grupo 2;58,2000000000000;72,04;9,50000000000000;13,30000000000000;Maior que 90 alunos;media
CE;23084200;EEM PADRE CORIOLANO;Estadual;Urbana;593;2;542;91,40;437,42;510,63;453,14;425,98;486,64;Grupo 1;52,5000000000000;83,21;11,70000000000000;5,50000000000000;Maior que 90 alunos;alta
CE;23085347;EEFM GOVERNADOR GONZAGA MOTA;Estadual;Urbana;52;0;37;71,15;452,73;524,74;461,94;426,26;476,22;Grupo 1;33,9000000000000;59,46;14,70000000000000;9,30000000000000;De 31 a 60 alunos;media
CE;23085550;EEFM LIONS CLUB;Estadual;Urbana;174;0;151;86,78;431,26;510,11;445,98;420,29;468,48;Grupo 1;44,6000000000000;78,15;8,20000000000000;9,20000000000000;Maior que 90 alunos;alta
CE;23085568;EEFM LOURENCO FILHO;Estadual;Urbana;77;0;60;77,92;450,90;544,28;488,61;434,20;506,33;Grupo 3;59,3000000000000;75,00;6,50000000000000;10,20000000000000;De 61 a 90 alunos;media
CE;23085592;EEEP MANOEL MANO;Estadual;Urbana;155;0;152;98,06;497,87;574,51;511,57;501,60;649,47;Grupo 2;28,2000000000000;86,84;0,60000000000000;0,60000000000000;Maior que 90 alunos;alta
CE;23085711;COLEGIO ESTADUAL REGINA PACIS;Estadual;Urbana;248;0;206;83,06;432,18;516,09;460,09;430,69;468,16;Grupo 1;38,6000000000000;84,95;3,30000000000000;8,20000000000000;Maior que 90 alunos;media
CE;23085789;SONIA BURGOS DE MACEDO LTDA EEFM;Privada;Urbana;11;0;11;100,00;542,05;607,17;565,27;537,55;680,00;Grupo 4;30,0000000000000;54,55;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
CE;23087196;EEM JERONIMO ALVES DE ARAUJO;Estadual;Urbana;213;0;190;89,20;439,36;526,51;463,25;434,38;474,42;Grupo 1;47,7000000000000;84,74;0,00000000000000;4,50000000000000;Maior que 90 alunos;alta
CE;23087323;EEFM PROFESSORA MARIA JULIA FIALHO;Estadual;Urbana;92;1;67;72,83;421,16;508,81;431,77;416,52;438,51;Grupo 1;34,2000000000000;67,16;0,00000000000000;6,40000000000000;Maior que 90 alunos;media
CE;23089164;EEM GOVERNADOR ADAUTO BEZERRA;Estadual;Urbana;121;1;94;77,69;434,56;519,81;455,26;426,16;492,34;Grupo 2;32,5000000000000;72,34;0,30000000000000;7,00000000000000;Maior que 90 alunos;media
CE;23089903;EEFM VICENTE RIBEIRO DO AMARAL;Estadual;Urbana;60;0;55;91,67;443,48;532,50;474,89;431,39;496,00;Grupo 2;31,6000000000000;83,64;3,40000000000000;1,40000000000000;De 31 a 60 alunos;alta
CE;23090235;EEM ALFREDO GOMES;Estadual;Urbana;107;1;73;68,22;431,37;505,66;446,89;415,17;469,88;Grupo 1;35,9000000000000;82,19;5,60000000000000;20,20000000000000;Maior que 90 alunos;media
CE;23090545;OLEGARIO ABREU MEMORIA COLEGIO ESTADUAL;Estadual;Urbana;184;2;164;89,13;433,44;506,43;448,25;426,86;441,10;Grupo 2;50,2000000000000;66,46;3,10000000000000;6,80000000000000;Maior que 90 alunos;alta
CE;23090600;VALE DO CURTUME E E F M;Privada;Urbana;35;0;31;88,57;532,43;591,10;536,63;515,16;629,03;Grupo 3;34,3000000000000;83,87;1,90000000000000;0,00000000000000;De 31 a 60 alunos;alta
CE;23091240;EEM COELHO MASCARENHAS;Estadual;Urbana;312;4;244;78,21;424,44;497,31;440,51;416,23;403,28;Grupo 1;43,1000000000000;75,00;2,10000000000000;5,20000000000000;Maior que 90 alunos;media
CE;23093935;EEM DONA LUIZA TIMBO;Estadual;Urbana;140;0;99;70,71;426,38;497,16;446,95;415,71;415,96;Grupo 1;45,5000000000000;85,86;15,20000000000000;9,90000000000000;Maior que 90 alunos;media
CE;23095075;EEM JADER DE FIGUEIREDO CORREIA;Estadual;Urbana;48;0;34;70,83;426,88;514,31;445,36;443,09;467,65;Grupo 1;52,5000000000000;70,59;6,80000000000000;13,70000000000000;De 31 a 60 alunos;media
CE;23095881;LICEU DE BANABUIU JACOB NOBRE DE OLIVEIRA BENEVIDES;Estadual;Urbana;219;0;178;81,28;429,82;510,10;442,03;427,01;451,35;Grupo 1;37,7000000000000;83,15;4,30000000000000;9,40000000000000;Maior que 90 alunos;media
CE;23098775;EEM EMANUEL;Estadual;Urbana;160;0;122;76,25;429,05;489,31;427,95;392,53;445,90;Grupo 1;37,4000000000000;79,51;2,40000000000000;8,70000000000000;Maior que 90 alunos;media
CE;23099194;EEM CONEGO LUIZ BRAGA ROCHA;Estadual;Urbana;181;1;144;79,56;429,00;512,31;436,13;413,40;435,56;Grupo 1;44,4000000000000;93,75;2,60000000000000;6,10000000000000;Maior que 90 alunos;media
CE;23100133;EEM ABRAAO BAQUIT;Estadual;Urbana;132;4;84;63,64;425,65;490,85;435,50;412,75;414,99;Grupo 1;28,2000000000000;71,43;3,80000000000000;13,10000000000000;Maior que 90 alunos;baixa
CE;23100176;AMADEU CLAUDIO DAMASCENO COL DE 1 E 2 GR;Privada;Urbana;25;0;23;92,00;574,10;611,12;560,84;583,97;694,78;Grupo 4;36,4000000000000;91,30;0,80000000000000;0,00000000000000;De 1 a 30 alunos;alta
CE;23100311;EEM GOVERNADOR CESAR CALS DE OLIVEIRA FILHO;Estadual;Urbana;228;0;163;71,49;436,13;518,55;465,87;430,88;475,46;Grupo 1;51,6000000000000;77,30;14,30000000000000;13,20000000000000;Maior que 90 alunos;media
CE;23100770;EEM CORONEL VIRGILIO TAVORA;Estadual;Urbana;209;0;133;63,64;437,00;502,66;446,80;417,77;466,77;Grupo 1;45,5000000000000;62,41;12,20000000000000;15,50000000000000;Maior que 90 alunos;baixa
CE;23101865;EEFM ASSIS BEZERRA;Estadual;Urbana;175;1;115;65,71;432,05;512,60;461,74;416,11;468,35;Grupo 1;35,3000000000000;77,39;3,90000000000000;11,20000000000000;Maior que 90 alunos;baixa
CE;23102020;EEFM CORONEL HUMBERTO BEZERRA;Estadual;Urbana;137;6;122;89,05;419,13;494,23;440,98;424,70;427,21;Grupo 1;38,0000000000000;78,69;3,80000000000000;2,60000000000000;Maior que 90 alunos;alta
CE;23105828;EEM MARIA DOLORES PETROLA;Estadual;Urbana;70;0;65;92,86;431,71;517,56;457,25;434,30;493,85;Grupo 1;49,2000000000000;78,46;3,30000000000000;1,30000000000000;De 61 a 90 alunos;alta
CE;23106590;PEDRO JORGE MOTA EEM;Estadual;Urbana;126;0;118;93,65;428,93;494,96;447,15;425,21;452,88;Grupo 1;52,4000000000000;83,90;4,00000000000000;6,40000000000000;Maior que 90 alunos;alta
CE;23108657;EEFM LIDIA BEZERRA;Estadual;Urbana;189;0;145;76,72;427,49;508,82;452,58;424,15;498,48;Grupo 1;31,1000000000000;85,52;4,60000000000000;3,50000000000000;Maior que 90 alunos;media
CE;23108851;COLEGIO ANTONIO ARARIPE;Privada;Urbana;33;0;32;96,97;497,20;572,21;532,15;527,45;646,25;Grupo 3;68,6000000000000;93,75;0,00000000000000;0,00000000000000;De 31 a 60 alunos;alta
CE;23109149;EEEP MONSENHOR ODORICO DE ANDRADE;Estadual;Urbana;155;0;148;95,48;460,98;570,64;511,35;487,82;572,97;Grupo 2;56,8000000000000;79,73;0,40000000000000;0,00000000000000;Maior que 90 alunos;alta
CE;23111291;EEEP ALFREDO NUNES DE MELO;Estadual;Urbana;99;1;99;100,00;478,26;565,56;507,00;495,30;621,41;Grupo 1;40,5000000000000;93,94;1,20000000000000;0,00000000000000;Maior que 90 alunos;alta
CE;23115050;EEM EUCLIDES PINHEIRO DE ANDRADE;Estadual;Urbana;132;0;115;87,12;443,32;519,64;460,99;447,12;463,83;Grupo 1;23,8000000000000;90,43;0,50000000000000;5,00000000000000;Maior que 90 alunos;alta
CE;23115807;EEM PROFESSOR ANANIAS DO AMARAL VIEIRA;Estadual;Urbana;169;0;148;87,57;429,23;501,50;443,81;422,55;437,30;Grupo 1;29,3000000000000;78,38;4,70000000000000;5,90000000000000;Maior que 90 alunos;alta
CE;23116951;EEM PROFESSOR PEDRO JAIME;Estadual;Urbana;123;0;100;81,30;428,22;510,95;453,64;442,52;443,40;Grupo 1;50,0000000000000;81,00;1,90000000000000;11,00000000000000;Maior que 90 alunos;media
CE;23116960;EEEP PROFESSOR PLACIDO ADERALDO CASTELO;Estadual;Urbana;107;0;105;98,13;466,14;557,21;483,90;479,31;554,86;Grupo 1;50,0000000000000;86,67;3,40000000000000;0,00000000000000;Maior que 90 alunos;alta
CE;23118709;EEM FRANCISCO VIEIRA CAVALCANTE;Estadual;Urbana;257;2;236;91,83;422,15;499,81;436,87;418,52;418,14;Grupo 1;43,7000000000000;81,36;3,30000000000000;6,90000000000000;Maior que 90 alunos;alta
CE;23119799;MINEROLANDIA EEM DE;Estadual;Urbana;120;1;108;90,00;429,71;501,64;444,52;416,01;447,96;Grupo 1;33,8000000000000;79,63;7,10000000000000;6,00000000000000;Maior que 90 alunos;alta
CE;23120878;EEM MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO;Estadual;Urbana;115;0;94;81,74;439,37;516,85;468,00;453,11;480,00;Grupo 1;36,8000000000000;73,40;7,60000000000000;9,00000000000000;Maior que 90 alunos;media
CE;23122064;EEEP PROFESSOR JOSE AUGUSTO TORRES;Estadual;Urbana;113;0;113;100,00;469,07;561,28;506,79;477,41;570,44;Grupo 2;22,5000000000000;84,07;0,30000000000000;0,00000000000000;Maior que 90 alunos;alta
CE;23122714;EEM FENELON RODRIGUES PINHEIRO;Estadual;Urbana;166;1;153;92,17;426,16;496,87;442,76;422,09;428,76;Grupo 2;35,1000000000000;75,16;3,20000000000000;3,10000000000000;Maior que 90 alunos;alta
CE;23124105;COLEGIO MARISTA DE ARACATI;Privada;Urbana;94;2;89;94,68;486,95;579,91;525,29;481,66;614,16;Grupo 2;47,9000000000000;97,75;17,00000000000000;0,00000000000000;Maior que 90 alunos;alta
CE;23124121;EEM BARAO DE ARACATI;Estadual;Urbana;196;1;143;72,96;427,43;491,68;440,23;411,28;440,28;Grupo 1;62,8000000000000;70,63;6,40000000000000;10,90000000000000;Maior que 90 alunos;media
CE;23124172;EEM BENI CARVALHO;Estadual;Urbana;345;5;287;83,19;434,11;507,78;455,66;421,87;457,28;Grupo 1;60,6000000000000;81,88;12,10000000000000;12,00000000000000;Maior que 90 alunos;media
CE;23124849;WALDEMAR FALCAO INST;Privada;Urbana;37;1;35;94,59;479,30;580,55;530,57;514,77;577,14;Grupo 3;56,8000000000000;82,86;8,10000000000000;6,40000000000000;De 31 a 60 alunos;alta
CE;23125012;HELENITA LOPES GURGEL VALENTE EEM;Estadual;Urbana;159;2;130;81,76;432,21;504,79;448,05;422,59;462,46;Grupo 2;65,6000000000000;83,85;4,10000000000000;12,60000000000000;Maior que 90 alunos;media
CE;23125314;EEM PROFESSOR GABRIEL EPIFANIO DOS REIS;Estadual;Urbana;204;0;170;83,33;453,03;531,00;473,93;440,29;514,12;Grupo 1;65,7000000000000;90,00;5,50000000000000;14,20000000000000;Maior que 90 alunos;media
CE;23125586;EEM JOAO BARBOSA LIMA;Estadual;Urbana;99;0;93;93,94;452,01;522,60;474,31;437,47;530,32;Grupo 1;62,8000000000000;84,95;3,10000000000000;5,40000000000000;Maior que 90 alunos;alta
CE;23126833;EEM PROFESSORA MARIA EDILCE DIAS FERNANDES;Estadual;Urbana;146;1;123;84,25;443,58;523,68;464,16;443,02;475,61;Grupo 1;43,5000000000000;95,93;7,00000000000000;9,40000000000000;Maior que 90 alunos;media
CE;23127171;EEM FRANCISCO JAGUARIBE;Estadual;Urbana;175;0;145;82,86;448,89;524,06;466,61;446,07;491,17;Grupo 1;49,2000000000000;75,17;2,20000000000000;7,10000000000000;Maior que 90 alunos;media
CE;23127430;EEM MANUEL SATIRO;Estadual;Urbana;138;2;90;65,22;436,14;485,65;434,48;425,13;411,78;Grupo 1;55,3000000000000;71,11;17,10000000000000;10,10000000000000;Maior que 90 alunos;baixa
CE;23127490;PONTES BARBOSA COLEGIO;Privada;Urbana;11;0;11;100,00;522,61;600,39;556,73;530,95;561,82;Grupo 3;48,6000000000000;54,55;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
CE;23127759;ANCHIETA COL DIOCESANO PE;Privada;Urbana;88;0;86;97,73;589,40;637,98;563,53;642,90;761,16;Grupo 4;66,9000000000000;86,05;4,40000000000000;0,40000000000000;De 61 a 90 alunos;alta
CE;23127821;EEM ARSENIO FERREIRA MAIA;Estadual;Urbana;241;3;207;85,89;458,33;550,09;490,69;460,22;538,84;Grupo 2;61,8000000000000;77,78;5,20000000000000;2,80000000000000;Maior que 90 alunos;media
CE;23128208;EEM LAURO REBOUCAS DE OLIVEIRA;Estadual;Urbana;243;2;219;90,12;437,56;526,14;455,79;438,72;506,94;Grupo 2;64,5000000000000;80,37;6,20000000000000;9,50000000000000;Maior que 90 alunos;alta
CE;23128232;LIMOEIRO ESC NORMAL RURAL DE;Privada;Urbana;79;1;77;97,47;563,15;604,44;541,45;590,60;751,51;Grupo 4;44,6000000000000;89,61;1,50000000000000;0,00000000000000;De 61 a 90 alunos;alta
CE;23128569;CENTRO EDUCACIONAL SAO VICENTE DE PAULO;Privada;Urbana;19;0;18;94,74;490,54;565,47;498,35;506,88;551,11;Grupo 3;43,9000000000000;88,89;1,90000000000000;0,00000000000000;De 1 a 30 alunos;alta
CE;23128739;EEM EGIDIA CAVALCANTE CHAGAS;Estadual;Urbana;249;1;208;83,53;429,46;495,18;436,17;417,36;450,87;Grupo 2;63,6000000000000;79,81;6,50000000000000;7,40000000000000;Maior que 90 alunos;media
CE;23129018;COLEGIO ESTADUAL MARIA EMILIA RABELO;Estadual;Urbana;347;0;281;80,98;447,91;514,60;447,83;433,94;504,20;Grupo 1;61,5000000000000;82,21;7,40000000000000;8,80000000000000;Maior que 90 alunos;media
CE;23129190;CENTRO EDUCACIONAL CENECISTA MONSENHOR TABOSA;Privada;Urbana;20;0;18;90,00;474,23;545,24;469,99;430,88;542,22;Grupo 3;35,1000000000000;94,44;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
CE;23130890;JOSE FRANCISCO DE MOURA EEM;Estadual;Urbana;70;1;59;84,29;442,72;518,52;462,63;421,98;432,39;Grupo 2;56,2000000000000;77,97;7,30000000000000;10,50000000000000;De 61 a 90 alunos;media
CE;23131225;IMACULADA CONCEICAO CENTRO EDUCACIONAL CENECISTA;Privada;Urbana;27;0;26;96,30;526,71;579,35;505,13;534,32;616,92;Grupo 3;30,0000000000000;96,15;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
CE;23131365;EEM GOVERNADOR MANOEL DE CASTRO FILHO;Estadual;Urbana;132;0;115;87,12;444,17;520,51;457,49;438,45;478,26;Grupo 2;58,7000000000000;82,61;3,30000000000000;5,90000000000000;Maior que 90 alunos;alta
CE;23131659;BEZERRA DE MENESES ESCOLA;Privada;Urbana;12;0;12;100,00;457,07;570,51;521,36;496,46;578,33;Grupo 3;33,3000000000000;91,67;7,10000000000000;0,00000000000000;De 1 a 30 alunos;alta
CE;23131705;COLEGIO CORACAO IMACULADO DE MARIA;Privada;Urbana;55;0;55;100,00;529,13;598,15;532,17;536,42;686,18;Grupo 3;63,6000000000000;96,36;8,80000000000000;0,00000000000000;De 31 a 60 alunos;alta
CE;23131802;COLEGIO ESTADUAL GOVERNADOR FLAVIO MARCILIO;Estadual;Urbana;247;0;217;87,85;444,35;528,74;469,04;434,19;499,45;Grupo 2;71,6000000000000;78,80;5,20000000000000;3,20000000000000;Maior que 90 alunos;alta
CE;23132000;EEM MANUEL MATOSO FILHO;Estadual;Urbana;329;2;223;67,78;436,71;517,27;454,43;420,55;461,88;Grupo 1;67,8000000000000;68,61;8,10000000000000;20,30000000000000;Maior que 90 alunos;media
CE;23132876;EEM FRANCISCO GUERREIRO CHAVES;Estadual;Urbana;67;0;46;68,66;439,59;515,10;468,70;438,93;483,48;Grupo 1;49,5000000000000;78,26;0,00000000000000;13,80000000000000;De 61 a 90 alunos;media
CE;23133155;EEEP AVELINO MAGALHAES;Estadual;Urbana;113;0;103;91,15;493,48;578,90;504,61;528,67;581,75;Grupo 2;57,3000000000000;89,32;0,90000000000000;0,00000000000000;Maior que 90 alunos;alta
CE;23133295;EEM FRANCISCO MOREIRA FILHO;Estadual;Urbana;137;2;89;64,96;458,67;516,31;458,95;440,99;480,90;Grupo 1;61,1000000000000;67,42;3,80000000000000;12,00000000000000;Maior que 90 alunos;baixa
CE;23133554;EEFM ANTONIO VIDAL MALVEIRA;Estadual;Urbana;57;0;54;94,74;447,62;529,95;459,52;458,76;498,89;Grupo 1;67,6000000000000;81,48;5,70000000000000;4,10000000000000;De 31 a 60 alunos;alta
CE;23134488;EEM INSTITUTO IMACULADA CONCEICAO;Estadual;Urbana;165;0;145;87,88;431,19;496,52;433,19;416,81;395,17;Grupo 1;33,9000000000000;88,28;4,30000000000000;6,40000000000000;Maior que 90 alunos;alta
CE;23135425;LICEU JOSE FURTADO DE MACEDO;Estadual;Urbana;117;3;104;88,89;434,40;510,06;443,60;436,59;431,15;Grupo 1;54,2000000000000;79,81;0,00000000000000;6,80000000000000;Maior que 90 alunos;alta
CE;23135891;CLOVIS BEVILAQUA COLEGIO;Privada;Urbana;30;0;28;93,33;522,83;583,07;522,00;547,13;640,00;Grupo 3;64,3000000000000;92,86;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
CE;23135905;CORNELIO DIOGENES EEM;Estadual;Urbana;78;2;65;83,33;418,75;499,93;442,42;417,03;426,46;Grupo 2;41,3000000000000;89,23;3,90000000000000;9,60000000000000;De 61 a 90 alunos;media
CE;23137657;EEM SENADOR FERNANDES TAVORA;Estadual;Urbana;56;0;53;94,64;435,93;509,01;451,58;408,24;479,25;Grupo 2;57,1000000000000;86,79;1,40000000000000;7,10000000000000;De 31 a 60 alunos;alta
CE;23137924;EEM ENEAS OLIMPIO DA SILVA;Estadual;Urbana;63;0;51;80,95;442,81;498,12;440,84;418,21;400,00;Grupo 1;57,7000000000000;84,31;2,50000000000000;3,90000000000000;De 61 a 90 alunos;media
CE;23138106;EEM DEPUTADO JOAQUIM DE FIGUEIREDO CORREIA;Estadual;Urbana;120;0;88;73,33;432,19;514,97;462,99;428,51;455,45;Grupo 2;57,5000000000000;82,95;3,20000000000000;1,50000000000000;Maior que 90 alunos;media
CE;23138440;EEM VIRGILIO CORREIA LIMA;Estadual;Urbana;141;1;134;95,04;445,22;531,60;463,71;453,85;536,72;Grupo 2;63,0000000000000;76,12;24,50000000000000;10,60000000000000;Maior que 90 alunos;alta
CE;23139382;COLEGIO ESTADUAL CELSO ARAUJO;Estadual;Urbana;188;0;163;86,70;424,66;504,09;447,02;425,98;428,22;Grupo 1;51,7000000000000;76,69;4,20000000000000;4,80000000000000;Maior que 90 alunos;alta
CE;23139471;FRANCISCA DE ALBUQUERQUE MOURA EEEP;Estadual;Urbana;78;1;75;96,15;453,43;542,72;489,48;464,16;535,73;Grupo 2;52,0000000000000;88,00;0,60000000000000;0,00000000000000;De 61 a 90 alunos;alta
